tid,attribute,correct_val
11162,T5,17.1666666666667
11162,T6,7.02666666666667
11162,T7,17.2
11162,T8,18.2
11162,T9,17.0333333333333
11163,T1,19.89
11163,T2,19.2
11163,T3,19.79
11163,T4,19.0
11163,T5,17.1666666666667
11163,T6,7.02666666666667
11163,T7,17.2
11163,T8,18.2
11163,T9,17.0333333333333
11164,T1,19.89
11164,T2,19.2
11164,T3,19.79
11164,T4,19.0
11164,T5,17.1666666666667
11164,T6,7.02666666666667
11164,T7,17.2
11164,T8,18.2
11164,T9,17.0333333333333
11165,T1,19.89
11165,T2,19.2
11165,T3,19.79
11165,T4,19.0
11165,T5,17.1666666666667
11165,T6,7.02666666666667
11165,T7,17.2
11165,T8,18.2
11165,T9,17.0333333333333
11166,T1,19.89
11166,T2,19.2
11166,T3,19.79
11166,T4,19.0
11166,T5,17.1666666666667
11166,T6,7.02666666666667
11166,T7,17.2
11166,T8,18.2
11166,T9,17.0333333333333
11167,T1,19.89
11167,T2,19.2
11167,T3,19.79
11167,T4,19.0
11167,T5,17.1666666666667
11167,T6,7.02666666666667
11167,T7,17.2
11167,T8,18.2
11167,T9,17.0333333333333
11168,T1,19.89
11168,T2,19.2
11168,T3,19.79
11168,T4,19.0
11168,T5,17.1666666666667
11168,T6,7.02666666666667
11168,T7,17.2
11168,T8,18.2
11168,T9,17.0333333333333
11169,T1,19.89
11169,T2,19.2
11169,T3,19.79
11169,T4,19.0
11169,T5,17.1666666666667
11169,T6,7.02666666666667
11169,T7,17.2
11169,T8,18.2
11169,T9,17.0333333333333
11170,T1,19.89
11170,T2,19.2
11170,T3,19.79
11170,T4,19.0
11170,T5,17.1666666666667
11170,T6,7.02666666666667
11170,T7,17.2
11170,T8,18.2
11170,T9,17.0333333333333
11171,T1,19.89
11171,T2,19.2
11171,T3,19.79
11171,T4,19.0
11171,T5,17.1666666666667
11171,T6,7.02666666666667
11171,T7,17.2
11171,T8,18.2
11171,T9,17.0333333333333
11172,T1,19.89
11172,T2,19.2
11172,T3,19.79
11172,T4,19.0
11172,T5,17.1666666666667
11172,T6,7.02666666666667
11172,T7,17.2
11172,T8,18.2
11172,T9,17.0333333333333
11173,T1,19.89
11173,T2,19.2
11173,T3,19.79
11173,T4,19.0
11173,T5,17.1666666666667
11173,T6,7.02666666666667
11173,T7,17.2
11173,T8,18.2
11173,T9,17.0333333333333
11174,T1,19.89
11174,T2,19.2
11174,T3,19.79
11174,T4,19.0
11174,T5,17.1666666666667
11174,T6,7.02666666666667
11174,T7,17.2
11174,T8,18.2
11174,T9,17.0333333333333
11175,T1,19.89
11175,T2,19.2
11175,T3,19.79
11175,T4,19.0
11175,T5,17.1666666666667
11175,T6,7.02666666666667
11175,T7,17.2
11175,T8,18.2
11175,T9,17.0333333333333
11176,T1,19.89
11176,T2,19.2
11176,T3,19.79
11176,T4,19.0
11176,T5,17.1666666666667
11176,T6,7.02666666666667
11176,T7,17.2
11176,T8,18.2
11176,T9,17.0333333333333
11177,T1,19.89
11177,T2,19.2
11177,T3,19.79
11177,T4,19.0
11177,T5,17.1666666666667
11177,T6,7.02666666666667
11177,T7,17.2
11177,T8,18.2
11177,T9,17.0333333333333
11178,T1,19.89
11178,T2,19.2
11178,T3,19.79
11178,T4,19.0
11178,T5,17.1666666666667
11178,T6,7.02666666666667
11178,T7,17.2
11178,T8,18.2
11178,T9,17.0333333333333
11179,T1,19.89
11179,T2,19.2
11179,T3,19.79
11179,T4,19.0
11179,T5,17.1666666666667
11179,T6,7.02666666666667
11179,T7,17.2
11179,T8,18.2
11179,T9,17.0333333333333
11180,T1,19.89
11180,T2,19.2
11180,T3,19.79
11180,T4,19.0
11180,T5,17.1666666666667
11180,T6,7.02666666666667
11180,T7,17.2
11180,T8,18.2
11180,T9,17.0333333333333
11181,T1,19.89
11181,T2,19.2
11181,T3,19.79
11181,T4,19.0
11181,T5,17.1666666666667
11181,T6,7.02666666666667
11181,T7,17.2
11181,T8,18.2
11181,T9,17.0333333333333
11182,T1,19.89
11182,T2,19.2
11182,T3,19.79
11182,T4,19.0
11182,T5,17.1666666666667
11182,T6,7.02666666666667
11182,T7,17.2
11182,T8,18.2
11182,T9,17.0333333333333
11183,T1,19.89
11183,T2,19.2
11183,T3,19.79
11183,T4,19.0
11183,T5,17.1666666666667
11183,T6,7.02666666666667
11183,T7,17.2
11183,T8,18.2
11183,T9,17.0333333333333
11184,T1,19.89
11184,T2,19.2
11184,T3,19.79
11184,T4,19.0
11184,T5,17.1666666666667
11184,T6,7.02666666666667
11184,T7,17.2
11184,T8,18.2
11184,T9,17.0333333333333
11185,T1,19.89
11185,T2,19.2
11185,T3,19.79
11185,T4,19.0
11185,T5,17.1666666666667
11185,T6,7.02666666666667
11185,T7,17.2
11185,T8,18.2
11185,T9,17.0333333333333
11186,T1,19.89
11186,T2,19.2
11186,T3,19.79
11186,T4,19.0
11186,T5,17.1666666666667
11186,T6,7.02666666666667
11186,T7,17.2
11186,T8,18.2
11186,T9,17.0333333333333
11187,T1,19.89
11187,T2,19.2
11187,T3,19.79
11187,T4,19.0
11187,T5,17.1666666666667
11187,T6,7.02666666666667
11187,T7,17.2
11187,T8,18.2
11187,T9,17.0333333333333
11188,T1,19.89
11188,T2,19.2
11188,T3,19.79
11188,T4,19.0
11188,T5,17.1666666666667
11188,T6,7.02666666666667
11188,T7,17.2
11188,T8,18.2
11188,T9,17.0333333333333
11189,T1,19.89
11189,T2,19.2
11189,T3,19.79
11189,T4,19.0
11189,T5,17.1666666666667
11189,T6,7.02666666666667
11189,T7,17.2
11189,T8,18.2
11189,T9,17.0333333333333
11190,T1,19.89
11190,T2,19.2
11190,T3,19.79
11190,T4,19.0
11190,T5,17.1666666666667
11190,T6,7.02666666666667
11190,T7,17.2
11190,T8,18.2
11190,T9,17.0333333333333
11191,T1,19.89
11191,T2,19.2
11191,T3,19.79
11191,T4,19.0
11191,T5,17.1666666666667
11191,T6,7.02666666666667
11191,T7,17.2
11191,T8,18.2
11191,T9,17.0333333333333
11192,T1,19.89
11192,T2,19.2
11192,T3,19.79
11192,T4,19.0
11192,T5,17.1666666666667
11192,T6,7.02666666666667
11192,T7,17.2
11192,T8,18.2
11192,T9,17.0333333333333
11193,T1,19.89
11193,T2,19.2
11193,T3,19.79
11193,T4,19.0
11193,T5,17.1666666666667
11193,T6,7.02666666666667
11193,T7,17.2
11193,T8,18.2
11193,T9,17.0333333333333
11194,T1,19.89
11194,T2,19.2
11194,T3,19.79
11194,T4,19.0
11194,T5,17.1666666666667
11194,T6,7.02666666666667
11194,T7,17.2
11194,T8,18.2
11194,T9,17.0333333333333
11195,T1,19.89
11195,T2,19.2
11195,T3,19.79
11195,T4,19.0
11195,T5,17.1666666666667
11195,T6,7.02666666666667
11195,T7,17.2
11195,T8,18.2
11195,T9,17.0333333333333
11196,T1,19.89
11196,T2,19.2
11196,T3,19.79
11196,T4,19.0
11196,T5,17.1666666666667
11196,T6,7.02666666666667
11196,T7,17.2
11196,T8,18.2
11196,T9,17.0333333333333
11197,T1,19.89
11197,T2,19.2
11197,T3,19.79
11197,T4,19.0
11197,T5,17.1666666666667
11197,T6,7.02666666666667
11197,T7,17.2
11197,T8,18.2
11197,T9,17.0333333333333
11198,T1,19.89
11198,T2,19.2
11198,T3,19.79
11198,T4,19.0
11198,T5,17.1666666666667
11198,T6,7.02666666666667
11198,T7,17.2
11198,T8,18.2
11198,T9,17.0333333333333
11199,T1,19.89
11199,T2,19.2
11199,T3,19.79
11199,T4,19.0
11199,T5,17.1666666666667
11199,T6,7.02666666666667
11199,T7,17.2
11199,T8,18.2
11199,T9,17.0333333333333
11200,T1,19.89
11200,T2,19.2
11200,T3,19.79
11200,T4,19.0
11200,T5,17.1666666666667
11200,T6,7.02666666666667
11200,T7,17.2
11200,T8,18.2
11200,T9,17.0333333333333
11201,T1,19.89
11201,T2,19.2
11201,T3,19.79
11201,T4,19.0
11201,T5,17.1666666666667
11201,T6,7.02666666666667
11201,T7,17.2
11201,T8,18.2
11201,T9,17.0333333333333
11202,T1,19.89
11202,T2,19.2
11202,T3,19.79
11202,T4,19.0
11202,T5,17.1666666666667
11202,T6,7.02666666666667
11202,T7,17.2
11202,T8,18.2
11202,T9,17.0333333333333
11203,T1,19.89
11203,T2,19.2
11203,T3,19.79
11203,T4,19.0
11203,T5,17.1666666666667
11203,T6,7.02666666666667
11203,T7,17.2
11203,T8,18.2
11203,T9,17.0333333333333
11204,T1,19.89
11204,T2,19.2
11204,T3,19.79
11204,T4,19.0
11204,T5,17.1666666666667
11204,T6,7.02666666666667
11204,T7,17.2
11204,T8,18.2
11204,T9,17.0333333333333
11205,T1,19.89
11205,T2,19.2
11205,T3,19.79
11205,T4,19.0
11205,T5,17.1666666666667
11205,T6,7.02666666666667
11205,T7,17.2
11205,T8,18.2
11205,T9,17.0333333333333
11206,T1,19.89
11206,T2,19.2
11206,T3,19.79
11206,T4,19.0
11206,T5,17.1666666666667
11206,T6,7.02666666666667
11206,T7,17.2
11206,T8,18.2
11206,T9,17.0333333333333
11207,T1,19.89
11207,T2,19.2
11207,T3,19.79
11207,T4,19.0
11207,T5,17.1666666666667
11207,T6,7.02666666666667
11207,T7,17.2
11207,T8,18.2
11207,T9,17.0333333333333
11208,T1,19.89
11208,T2,19.2
11208,T3,19.79
11208,T4,19.0
11208,T5,17.1666666666667
11208,T6,7.02666666666667
11208,T7,17.2
11208,T8,18.2
11208,T9,17.0333333333333
11209,T1,19.89
11209,T2,19.2
11209,T3,19.79
11209,T4,19.0
11209,T5,17.1666666666667
11209,T6,7.02666666666667
11209,T7,17.2
11209,T8,18.2
11209,T9,17.0333333333333
11210,T1,19.89
11210,T2,19.2
11210,T3,19.79
11210,T4,19.0
11210,T5,17.1666666666667
11210,T6,7.02666666666667
11210,T7,17.2
11210,T8,18.2
11210,T9,17.0333333333333
11211,T1,19.89
11211,T2,19.2
11211,T3,19.79
11211,T4,19.0
11211,T5,17.1666666666667
11211,T6,7.02666666666667
11211,T7,17.2
11211,T8,18.2
11211,T9,17.0333333333333
11212,T1,19.89
11212,T2,19.2
11212,T3,19.79
11212,T4,19.0
11212,T5,17.1666666666667
11212,T6,7.02666666666667
11212,T7,17.2
11212,T8,18.2
11212,T9,17.0333333333333
11213,T1,19.89
11213,T2,19.2
11213,T3,19.79
11213,T4,19.0
11213,T5,17.1666666666667
11213,T6,7.02666666666667
11213,T7,17.2
11213,T8,18.2
11213,T9,17.0333333333333
11214,T1,19.89
11214,T2,19.2
11214,T3,19.79
11214,T4,19.0
11214,T5,17.1666666666667
11214,T6,7.02666666666667
11214,T7,17.2
11214,T8,18.2
11214,T9,17.0333333333333
11215,T1,19.89
11215,T2,19.2
11215,T3,19.79
11215,T4,19.0
11215,T5,17.1666666666667
11215,T6,7.02666666666667
11215,T7,17.2
11215,T8,18.2
11215,T9,17.0333333333333
11216,T1,19.89
11216,T2,19.2
11216,T3,19.79
11216,T4,19.0
11216,T5,17.1666666666667
11216,T6,7.02666666666667
11216,T7,17.2
11216,T8,18.2
11216,T9,17.0333333333333
11217,T1,19.89
11217,T2,19.2
11217,T3,19.79
11217,T4,19.0
11217,T5,17.1666666666667
11217,T6,7.02666666666667
11217,T7,17.2
11217,T8,18.2
11217,T9,17.0333333333333
11218,T1,19.89
11218,T2,19.2
11218,T3,19.79
11218,T4,19.0
11218,T5,17.1666666666667
11218,T6,7.02666666666667
11218,T7,17.2
11218,T8,18.2
11218,T9,17.0333333333333
11219,T1,19.89
11219,T2,19.2
11219,T3,19.79
11219,T4,19.0
11219,T5,17.1666666666667
11219,T6,7.02666666666667
11219,T7,17.2
11219,T8,18.2
11219,T9,17.0333333333333
11220,T1,19.89
11220,T2,19.2
11220,T3,19.79
11220,T4,19.0
11220,T5,17.1666666666667
11220,T6,7.02666666666667
11220,T7,17.2
11220,T8,18.2
11220,T9,17.0333333333333
11221,T1,19.89
11221,T2,19.2
11221,T3,19.79
11221,T4,19.0
11221,T5,17.1666666666667
11221,T6,7.02666666666667
11221,T7,17.2
11221,T8,18.2
11221,T9,17.0333333333333
11222,T1,19.89
11222,T2,19.2
11222,T3,19.79
11222,T4,19.0
11222,T5,17.1666666666667
11222,T6,7.02666666666667
11222,T7,17.2
11222,T8,18.2
11222,T9,17.0333333333333
11223,T1,19.89
11223,T2,19.2
11223,T3,19.79
11223,T4,19.0
11223,T5,17.1666666666667
11223,T6,7.02666666666667
11223,T7,17.2
11223,T8,18.2
11223,T9,17.0333333333333
11224,T1,19.89
11224,T2,19.2
11224,T3,19.79
11224,T4,19.0
11224,T5,17.1666666666667
11224,T6,7.02666666666667
11224,T7,17.2
11224,T8,18.2
11224,T9,17.0333333333333
11225,T1,19.89
11225,T2,19.2
11225,T3,19.79
11225,T4,19.0
11225,T5,17.1666666666667
11225,T6,7.02666666666667
11225,T7,17.2
11225,T8,18.2
11225,T9,17.0333333333333
11226,T1,19.89
11226,T2,19.2
11226,T3,19.79
11226,T4,19.0
11226,T5,17.1666666666667
11226,T6,7.02666666666667
11226,T7,17.2
11226,T8,18.2
11226,T9,17.0333333333333
11227,T1,19.89
11227,T2,19.2
11227,T3,19.79
11227,T4,19.0
11227,T5,17.1666666666667
11227,T6,7.02666666666667
11227,T7,17.2
11227,T8,18.2
11227,T9,17.0333333333333
11228,T1,19.89
11228,T2,19.2
11228,T3,19.79
11228,T4,19.0
11228,T5,17.1666666666667
11228,T6,7.02666666666667
11228,T7,17.2
11228,T8,18.2
11228,T9,17.0333333333333
11229,T1,19.89
11229,T2,19.2
11229,T3,19.79
11229,T4,19.0
11229,T5,17.1666666666667
11229,T6,7.02666666666667
11229,T7,17.2
11229,T8,18.2
11229,T9,17.0333333333333
11230,T1,19.89
11230,T2,19.2
11230,T3,19.79
11230,T4,19.0
11230,T5,17.1666666666667
11230,T6,7.02666666666667
11230,T7,17.2
11230,T8,18.2
11230,T9,17.0333333333333
11231,T1,19.89
11231,T2,19.2
11231,T3,19.79
11231,T4,19.0
11231,T5,17.1666666666667
11231,T6,7.02666666666667
11231,T7,17.2
11231,T8,18.2
11231,T9,17.0333333333333
11232,T1,19.89
11232,T2,19.2
11232,T3,19.79
11232,T4,19.0
11232,T5,17.1666666666667
11232,T6,7.02666666666667
11232,T7,17.2
11232,T8,18.2
11232,T9,17.0333333333333
11233,T1,19.89
11233,T2,19.2
11233,T3,19.79
11233,T4,19.0
11233,T5,17.1666666666667
11233,T6,7.02666666666667
11233,T7,17.2
11233,T8,18.2
11233,T9,17.0333333333333
11234,T1,19.89
11234,T2,19.2
11234,T3,19.79
11234,T4,19.0
11234,T5,17.1666666666667
11234,T6,7.02666666666667
11234,T7,17.2
11234,T8,18.2
11234,T9,17.0333333333333
11235,T1,19.89
11235,T2,19.2
11235,T3,19.79
11235,T4,19.0
11235,T5,17.1666666666667
11235,T6,7.02666666666667
11235,T7,17.2
11235,T8,18.2
11235,T9,17.0333333333333
11236,T1,19.89
11236,T2,19.2
11236,T3,19.79
11236,T4,19.0
11236,T5,17.1666666666667
11236,T6,7.02666666666667
11236,T7,17.2
11236,T8,18.2
11236,T9,17.0333333333333
11237,T1,19.89
11237,T2,19.2
11237,T3,19.79
11237,T4,19.0
11237,T5,17.1666666666667
11237,T6,7.02666666666667
11237,T7,17.2
11237,T8,18.2
11237,T9,17.0333333333333
11238,T1,19.89
11238,T2,19.2
11238,T3,19.79
11238,T4,19.0
11238,T5,17.1666666666667
11238,T6,7.02666666666667
11238,T7,17.2
11238,T8,18.2
11238,T9,17.0333333333333
11239,T1,19.89
11239,T2,19.2
11239,T3,19.79
11239,T4,19.0
11239,T5,17.1666666666667
11239,T6,7.02666666666667
11239,T7,17.2
11239,T8,18.2
11239,T9,17.0333333333333
11240,T1,19.89
11240,T2,19.2
11240,T3,19.79
11240,T4,19.0
11240,T5,17.1666666666667
11240,T6,7.02666666666667
11240,T7,17.2
11240,T8,18.2
11240,T9,17.0333333333333
11241,T1,19.89
11241,T2,19.2
11241,T3,19.79
11241,T4,19.0
11241,T5,17.1666666666667
11241,T6,7.02666666666667
11241,T7,17.2
11241,T8,18.2
11241,T9,17.0333333333333
11242,T1,19.89
11242,T2,19.2
11242,T3,19.79
11242,T4,19.0
11242,T5,17.1666666666667
11242,T6,7.02666666666667
11242,T7,17.2
11242,T8,18.2
11242,T9,17.0333333333333
11243,T1,19.89
11243,T2,19.2
11243,T3,19.79
11243,T4,19.0
11243,T5,17.1666666666667
11243,T6,7.02666666666667
11243,T7,17.2
11243,T8,18.2
11243,T9,17.0333333333333
11244,T1,19.89
11244,T2,19.2
11244,T3,19.79
11244,T4,19.0
11244,T5,17.1666666666667
11244,T6,7.02666666666667
11244,T7,17.2
11244,T8,18.2
11244,T9,17.0333333333333
11245,T1,19.89
11245,T2,19.2
11245,T3,19.79
11245,T4,19.0
11245,T5,17.1666666666667
11245,T6,7.02666666666667
11245,T7,17.2
11245,T8,18.2
11245,T9,17.0333333333333
11246,T1,19.89
11246,T2,19.2
11246,T3,19.79
11246,T4,19.0
11246,T5,17.1666666666667
11246,T6,7.02666666666667
11246,T7,17.2
11246,T8,18.2
11246,T9,17.0333333333333
11247,T1,19.89
11247,T2,19.2
11247,T3,19.79
11247,T4,19.0
11247,T5,17.1666666666667
11247,T6,7.02666666666667
11247,T7,17.2
11247,T8,18.2
11247,T9,17.0333333333333
11248,T1,19.89
11248,T2,19.2
11248,T3,19.79
11248,T4,19.0
11248,T5,17.1666666666667
11248,T6,7.02666666666667
11248,T7,17.2
11248,T8,18.2
11248,T9,17.0333333333333
11249,T1,19.89
11249,T2,19.2
11249,T3,19.79
11249,T4,19.0
11249,T5,17.1666666666667
11249,T6,7.02666666666667
11249,T7,17.2
11249,T8,18.2
11249,T9,17.0333333333333
11250,T1,19.89
11250,T2,19.2
11250,T3,19.79
11250,T4,19.0
11250,T5,17.1666666666667
11250,T6,7.02666666666667
11250,T7,17.2
11250,T8,18.2
11250,T9,17.0333333333333
11251,T1,19.89
11251,T2,19.2
11251,T3,19.79
11251,T4,19.0
11251,T5,17.1666666666667
11251,T6,7.02666666666667
11251,T7,17.2
11251,T8,18.2
11251,T9,17.0333333333333
11252,T1,19.89
11252,T2,19.2
11252,T3,19.79
11252,T4,19.0
11252,T5,17.1666666666667
11252,T6,7.02666666666667
11252,T7,17.2
11252,T8,18.2
11252,T9,17.0333333333333
11253,T1,19.89
11253,T2,19.2
11253,T3,19.79
11253,T4,19.0
11253,T5,17.1666666666667
11253,T6,7.02666666666667
11253,T7,17.2
11253,T8,18.2
11253,T9,17.0333333333333
11254,T1,19.89
11254,T2,19.2
11254,T3,19.79
11254,T4,19.0
11254,T5,17.1666666666667
11254,T6,7.02666666666667
11254,T7,17.2
11254,T8,18.2
11254,T9,17.0333333333333
11255,T1,19.89
11255,T2,19.2
11255,T3,19.79
11255,T4,19.0
11255,T5,17.1666666666667
11255,T6,7.02666666666667
11255,T7,17.2
11255,T8,18.2
11255,T9,17.0333333333333
11256,T1,19.89
11256,T2,19.2
11256,T3,19.79
11256,T4,19.0
11256,T5,17.1666666666667
11256,T6,7.02666666666667
11256,T7,17.2
11256,T8,18.2
11256,T9,17.0333333333333
11257,T1,19.89
11257,T2,19.2
11257,T3,19.79
11257,T4,19.0
11257,T5,17.1666666666667
11257,T6,7.02666666666667
11257,T7,17.2
11257,T8,18.2
11257,T9,17.0333333333333
11258,T1,19.89
11258,T2,19.2
11258,T3,19.79
11258,T4,19.0
11258,T5,17.1666666666667
11258,T6,7.02666666666667
11258,T7,17.2
11258,T8,18.2
11258,T9,17.0333333333333
11259,T1,19.89
11259,T2,19.2
11259,T3,19.79
11259,T4,19.0
11259,T5,17.1666666666667
11259,T6,7.02666666666667
11259,T7,17.2
11259,T8,18.2
11259,T9,17.0333333333333
11260,T1,19.89
11260,T2,19.2
11260,T3,19.79
11260,T4,19.0
11260,T5,17.1666666666667
11260,T6,7.02666666666667
11260,T7,17.2
11260,T8,18.2
11260,T9,17.0333333333333
11261,T1,19.89
11261,T2,19.2
11261,T3,19.79
11261,T4,19.0
11261,T5,17.1666666666667
11261,T6,7.02666666666667
11261,T7,17.2
11261,T8,18.2
11261,T9,17.0333333333333
11262,T1,19.89
11262,T2,19.2
11262,T3,19.79
11262,T4,19.0
11262,T5,17.1666666666667
11262,T6,7.02666666666667
11262,T7,17.2
11262,T8,18.2
11262,T9,17.0333333333333
11263,T1,19.89
11263,T2,19.2
11263,T3,19.79
11263,T4,19.0
11263,T5,17.1666666666667
11263,T6,7.02666666666667
11263,T7,17.2
11263,T8,18.2
11263,T9,17.0333333333333
11264,T1,19.89
11264,T2,19.2
11264,T3,19.79
11264,T4,19.0
11264,T5,17.1666666666667
11264,T6,7.02666666666667
11264,T7,17.2
11264,T8,18.2
11264,T9,17.0333333333333
11265,T1,19.89
11265,T2,19.2
11265,T3,19.79
11265,T4,19.0
11265,T5,17.1666666666667
11265,T6,7.02666666666667
11265,T7,17.2
11265,T8,18.2
11265,T9,17.0333333333333
11266,T1,19.89
11266,T2,19.2
11266,T3,19.79
11266,T4,19.0
11266,T5,17.1666666666667
11266,T6,7.02666666666667
11266,T7,17.2
11266,T8,18.2
11266,T9,17.0333333333333
11267,T1,19.89
11267,T2,19.2
11267,T3,19.79
11267,T4,19.0
11267,T5,17.1666666666667
11267,T6,7.02666666666667
11267,T7,17.2
11267,T8,18.2
11267,T9,17.0333333333333
11268,T1,19.89
11268,T2,19.2
11268,T3,19.79
11268,T4,19.0
11268,T5,17.1666666666667
11268,T6,7.02666666666667
11268,T7,17.2
11268,T8,18.2
11268,T9,17.0333333333333
11269,T1,19.89
11269,T2,19.2
11269,T3,19.79
11269,T4,19.0
11269,T5,17.1666666666667
11269,T6,7.02666666666667
11269,T7,17.2
11269,T8,18.2
11269,T9,17.0333333333333
11270,T1,19.89
11270,T2,19.2
11270,T3,19.79
11270,T4,19.0
11270,T5,17.1666666666667
11270,T6,7.02666666666667
11270,T7,17.2
11270,T8,18.2
11270,T9,17.0333333333333
11271,T1,19.89
11271,T2,19.2
11271,T3,19.79
11271,T4,19.0
11271,T5,17.1666666666667
11271,T6,7.02666666666667
11271,T7,17.2
11271,T8,18.2
11271,T9,17.0333333333333
11272,T1,19.89
11272,T2,19.2
11272,T3,19.79
11272,T4,19.0
11272,T5,17.1666666666667
11272,T6,7.02666666666667
11272,T7,17.2
11272,T8,18.2
11272,T9,17.0333333333333
11273,T1,19.89
11273,T2,19.2
11273,T3,19.79
11273,T4,19.0
11273,T5,17.1666666666667
11273,T6,7.02666666666667
11273,T7,17.2
11273,T8,18.2
11273,T9,17.0333333333333
11274,T1,19.89
11274,T2,19.2
11274,T3,19.79
11274,T4,19.0
11274,T5,17.1666666666667
11274,T6,7.02666666666667
11274,T7,17.2
11274,T8,18.2
11274,T9,17.0333333333333
11275,T1,19.89
11275,T2,19.2
11275,T3,19.79
11275,T4,19.0
11275,T5,17.1666666666667
11275,T6,7.02666666666667
11275,T7,17.2
11275,T8,18.2
11275,T9,17.0333333333333
11276,T1,19.89
11276,T2,19.2
11276,T3,19.79
11276,T4,19.0
11276,T5,17.1666666666667
11276,T6,7.02666666666667
11276,T7,17.2
11276,T8,18.2
11276,T9,17.0333333333333
11277,T1,19.89
11277,T2,19.2
11277,T3,19.79
11277,T4,19.0
11277,T5,17.1666666666667
11277,T6,7.02666666666667
11277,T7,17.2
11277,T8,18.2
11277,T9,17.0333333333333
11278,T1,19.89
11278,T2,19.2
11278,T3,19.79
11278,T4,19.0
11278,T5,17.1666666666667
11278,T6,7.02666666666667
11278,T7,17.2
11278,T8,18.2
11278,T9,17.0333333333333
11279,T1,19.89
11279,T2,19.2
11279,T3,19.79
11279,T4,19.0
11279,T5,17.1666666666667
11279,T6,7.02666666666667
11279,T7,17.2
11279,T8,18.2
11279,T9,17.0333333333333
11280,T1,19.89
11280,T2,19.2
11280,T3,19.79
11280,T4,19.0
11280,T5,17.1666666666667
11280,T6,7.02666666666667
11280,T7,17.2
11280,T8,18.2
11280,T9,17.0333333333333
11281,T1,19.89
11281,T2,19.2
11281,T3,19.79
11281,T4,19.0
11281,T5,17.1666666666667
11281,T6,7.02666666666667
11281,T7,17.2
11281,T8,18.2
11281,T9,17.0333333333333
11282,T1,19.89
11282,T2,19.2
11282,T3,19.79
11282,T4,19.0
11282,T5,17.1666666666667
11282,T6,7.02666666666667
11282,T7,17.2
11282,T8,18.2
11282,T9,17.0333333333333
11283,T1,19.89
11283,T2,19.2
11283,T3,19.79
11283,T4,19.0
11283,T5,17.1666666666667
11283,T6,7.02666666666667
11283,T7,17.2
11283,T8,18.2
11283,T9,17.0333333333333
11284,T1,19.89
11284,T2,19.2
11284,T3,19.79
11284,T4,19.0
11284,T5,17.1666666666667
11284,T6,7.02666666666667
11284,T7,17.2
11284,T8,18.2
11284,T9,17.0333333333333
11285,T1,19.89
11285,T2,19.2
11285,T3,19.79
11285,T4,19.0
11285,T5,17.1666666666667
11285,T6,7.02666666666667
11285,T7,17.2
11285,T8,18.2
11285,T9,17.0333333333333
11286,T1,19.89
11286,T2,19.2
11286,T3,19.79
11286,T4,19.0
11286,T5,17.1666666666667
11286,T6,7.02666666666667
11286,T7,17.2
11286,T8,18.2
11286,T9,17.0333333333333
11287,T1,19.89
11287,T2,19.2
11287,T3,19.79
11287,T4,19.0
11287,T5,17.1666666666667
11287,T6,7.02666666666667
11287,T7,17.2
11287,T8,18.2
11287,T9,17.0333333333333
11288,T1,19.89
11288,T2,19.2
11288,T3,19.79
11288,T4,19.0
11288,T5,17.1666666666667
11288,T6,7.02666666666667
11288,T7,17.2
11288,T8,18.2
11288,T9,17.0333333333333
11289,T1,19.89
11289,T2,19.2
11289,T3,19.79
11289,T4,19.0
11289,T5,17.1666666666667
11289,T6,7.02666666666667
11289,T7,17.2
11289,T8,18.2
11289,T9,17.0333333333333
11290,T1,19.89
11290,T2,19.2
11290,T3,19.79
11290,T4,19.0
11290,T5,17.1666666666667
11290,T6,7.02666666666667
11290,T7,17.2
11290,T8,18.2
11290,T9,17.0333333333333
11291,T1,19.89
11291,T2,19.2
11291,T3,19.79
11291,T4,19.0
11291,T5,17.1666666666667
11291,T6,7.02666666666667
11291,T7,17.2
11291,T8,18.2
11291,T9,17.0333333333333
11292,T1,19.89
11292,T2,19.2
11292,T3,19.79
11292,T4,19.0
11292,T5,17.1666666666667
11292,T6,7.02666666666667
11292,T7,17.2
11292,T8,18.2
11292,T9,17.0333333333333
11293,T1,19.89
11293,T2,19.2
11293,T3,19.79
11293,T4,19.0
11293,T5,17.1666666666667
11293,T6,7.02666666666667
11293,T7,17.2
11293,T8,18.2
11293,T9,17.0333333333333
11294,T1,19.89
11294,T2,19.2
11294,T3,19.79
11294,T4,19.0
11294,T5,17.1666666666667
11294,T6,7.02666666666667
11294,T7,17.2
11294,T8,18.2
11294,T9,17.0333333333333
11295,T1,19.89
11295,T2,19.2
11295,T3,19.79
11295,T4,19.0
11295,T5,17.1666666666667
11295,T6,7.02666666666667
11295,T7,17.2
11295,T8,18.2
11295,T9,17.0333333333333
11296,T1,19.89
11296,T2,19.2
11296,T3,19.79
11296,T4,19.0
11296,T5,17.1666666666667
11296,T6,7.02666666666667
11296,T7,17.2
11296,T8,18.2
11296,T9,17.0333333333333
11297,T1,19.89
11297,T2,19.2
11297,T3,19.79
11297,T4,19.0
11297,T5,17.1666666666667
11297,T6,7.02666666666667
11297,T7,17.2
11297,T8,18.2
11297,T9,17.0333333333333
11298,T1,19.89
11298,T2,19.2
11298,T3,19.79
11298,T4,19.0
11298,T5,17.1666666666667
11298,T6,7.02666666666667
11298,T7,17.2
11298,T8,18.2
11298,T9,17.0333333333333
11299,T1,19.89
11299,T2,19.2
11299,T3,19.79
11299,T4,19.0
11299,T5,17.1666666666667
